brand_name_fixed,car_name_fixed,Tier,city,showroom_name,manufacturing_year,trim,body_type,color,product,invygo_baseprice,starter_fee,sto_contract_length,car_condition,Make Model
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al Wadi,"2,024",GL,Sedan,Silver,STS,600,,,NEW,Suzuki Dzire
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,White,STO,"2,650","1,400",36,NEW,Haval Jolion
GAC,GS3,Entry level SUV,Jeddah,Jeddah - Al-Salehiyah - Pickup,"2,026",GS,SUV,Silver,STO,"2,400","2,800",36,NEW,GAC GS3
Suzuki,Dzire,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,023",STD,Sedan,White,MONTHLY,"1,789",,,NEW,Suzuki Dzire
Nissan,Sunny,Entry level Sedan,Riyadh,Riyadh - Al Aqiq,"2,022",Classic,Sedan,Brown,MONTHLY,"1,979",,,NEW,Nissan Sunny
MG,GT,Entry level Sedan,Riyadh,Riyadh - An Nahdah,"2,024",STD,Sedan,Grey,STS,750,,,NEW,MG GT
Honda,City,Entry level Sedan,Riyadh,Riyadh - Al Falah,"2,024",STD,Sedan,White,STS,750,,,NEW,Honda City
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - Al Yarmuk,"2,024",STD,Sedan,Black,STS,750,,,NEW,Toyota Corolla
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",S,Sedan,Red,STS,"1,049",,,NEW,Nissan Sunny
Toyota,Raize,Entry level SUV,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",XLE,SUV,Gray,STO,"2,300","2,650",36,NEW,Toyota Raize
Toyota,Raize,Entry level SUV,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",XLE,SUV,Silver,STO,"2,300","2,650",36,NEW,Toyota Raize
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Al Muruj - Pickup,"2,025",LX,Sedan,White,STS,640,,,NEW,Kia Pegas
MG,5,Entry level Sedan,Riyadh,Riyadh - An Nasim Al Gharbi - Pickup,"2,025",STD,Sedan,White,STO,"1,975","2,300",36,NEW,MG 5
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Palestine,"2,025",Basic,Hatchback,Silver,MONTHLY,"4,019",,,NEW,Haval Jolion
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",36,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",36,NEW,Hyundai Accent
Hyundai,Creta,Entry level SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,SUV,Gray,STO,"2,825","1,700",36,NEW,Hyundai Creta
Hyundai,Kona,Entry level SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Crossover,Gray,STO,"3,000","1,800",36,NEW,Hyundai Kona
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,White,STO,"2,650","1,400",36,NEW,Haval Jolion
GAC,GS3,Entry level SUV,Riyadh,Riyadh - Ar Rawabi - Pickup,"2,026",GS,SUV,Black,STO,"2,400","2,800",36,NEW,GAC GS3
MG,RX5,Midsize SUV,Riyadh,Riyadh - Al Falah,"2,023",STD,SUV,White,MONTHLY,"3,469",,,NEW,MG RX5
MG,RX5,Midsize SUV,Riyadh,Riyadh - Al Falah,"2,023",STD,SUV,White,MONTHLY,"3,469",,,NEW,MG RX5
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - An Nahdah,"2,024",STD,Sedan,Black,STS,750,,,NEW,Toyota Corolla
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - An Nahdah,"2,024",STD,Sedan,Black,STS,750,,,NEW,Toyota Corolla
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - Al Falah,"2,024",STD,Sedan,Black,STS,750,,,NEW,Toyota Corolla
Kia,Pegas,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",LX,Sedan,Grey,STS,969,,,NEW,Kia Pegas
Changan,Eado,Midsize Sedan,Dammam,Dammam - Al Itisalat,"2,023",Plus,Sedan,Silver,MONTHLY,"2,289",,,NEW,Changan Eado
Changan,Eado,Midsize Sedan,Dammam,Dammam - Al Itisalat,"2,023",Plus,Sedan,Silver,MONTHLY,"2,289",,,NEW,Changan Eado
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",LX,Sedan,Silver,MONTHLY,"1,959",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",LX,Sedan,Silver,MONTHLY,"1,959",,,NEW,Kia Pegas
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",STD,Sedan,White,MONTHLY,"1,889",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",STD,Sedan,White,MONTHLY,"1,889",,,NEW,Changan Alsvin
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",LX,Sedan,Black,MONTHLY,"2,029",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Al-Baghdadiyah Al-Gharbiyah,"2,026",LX,Sedan,White,MONTHLY,"2,389",,,NEW,Kia Pegas
Hyundai,Accent,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",Smart Plus,Sedan,White,MONTHLY,"2,419",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",Smart Plus,Sedan,Silver,STS,"1,169",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",Smart Plus,Sedan,White,STS,"1,169",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",Smart,Sedan,Grey,STS,"1,279",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",Smart,Sedan,Grey,STS,"1,279",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",Smart,Sedan,Silver,STS,"1,279",,,NEW,Hyundai Accent
Hyundai,Elantra,Midsize Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,022",Fleet,Sedan,White,MONTHLY,"2,449",,,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Itisalat,"2,022",Fleet,Sedan,Grey,MONTHLY,"2,449",,,NEW,Hyundai Elantra
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",STD,Sedan,Black,MONTHLY,"2,059",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",STD,Sedan,Black,MONTHLY,"2,059",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",STD,Sedan,Silver,STS,"1,009",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",STD,Sedan,Silver,STS,"1,009",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",STD,Sedan,White,MONTHLY,"2,049",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",STD,Sedan,White,MONTHLY,"2,039",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",STD,Sedan,White,MONTHLY,"1,889",,,NEW,Changan Alsvin
Nissan,Sunny,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,023",STD,Sedan,White,STS,819,,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,023",STD,Sedan,White,STS,819,,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,023",STD,Sedan,White,STS,819,,,NEW,Nissan Sunny
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,022",STD,Sedan,Grey,STS,889,,,NEW,Hyundai Accent
Nissan,Sunny,Entry level Sedan,Riyadh,Riyadh - Al Rawdah,"2,022",STD,Sedan,White,STS,779,,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Riyadh,Riyadh - Al Rawdah,"2,022",STD,Sedan,White,STS,779,,,NEW,Nissan Sunny
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,025",Fleet,Sedan,White,STS,"1,399",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,025",Fleet,Sedan,White,STS,"1,399",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,025",Fleet,Sedan,White,STS,"1,399",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Rawdah,"2,025",Fleet,Sedan,Brown,STS,"1,399",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Rawdah,"2,025",Fleet,Sedan,Brown,STS,"1,399",,,NEW,Hyundai Accent
Hyundai,i10,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,025",MPI,Sedan,White,STS,929,,,NEW,Hyundai i10
Hyundai,i10,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,025",MPI,Sedan,White,STS,929,,,NEW,Hyundai i10
Hyundai,i10,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,025",MPI,Sedan,White,STS,929,,,NEW,Hyundai i10
Hyundai,i10,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,025",MPI,Sedan,White,STS,929,,,NEW,Hyundai i10
Hyundai,i10,Entry level Sedan,Riyadh,Riyadh - Yarmouk,"2,025",MPI,Sedan,White,STS,929,,,NEW,Hyundai i10
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Yarmouk,"2,023",Fleet,Sedan,White,STS,"1,089",,,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Yarmouk,"2,023",Fleet,Sedan,White,STS,"1,089",,,NEW,Hyundai Elantra
GMC,Yukon,Luxury SUV,Riyadh,Riyadh - Qurtubah,"2,023",STD,SUV,Black,STS,"3,880",,,NEW,GMC Yukon
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Y,Sedan,Silver,STO,"2,300","2,500",36,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Y,Sedan,Silver,STO,"2,300","2,500",36,NEW,Toyota Yaris
Mercedes,S450,Luxury Sedan,Riyadh,Riyadh - Rahmaniyyah,"2,026",STD,Sedan,Black,STS,"13,685",,,NEW,Mercedes S450
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - Al Yarmuk,"2,024",STD,Sedan,Black,STS,750,,,NEW,Toyota Corolla
Toyota,Raize,Entry level SUV,Jeddah,Jeddah - An Nuzhah - Pickup,"2,026",XLE,SUV,Gray,STO,"2,300","2,650",36,NEW,Toyota Raize
Toyota,Raize,Entry level SUV,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",XLE,SUV,Gray,STO,"2,300","2,650",36,NEW,Toyota Raize
Kia,Cerato,Midsize Sedan,Jeddah,Jeddah - Ar Rawdah,"2,023",LX,Sedan,White,MONTHLY,"2,369",,,NEW,Kia Cerato
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - An Nuzhah - Pickup,"2,026",Fleet,Sedan,White,STO,"2,500","1,200",36,NEW,Hyundai Accent
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Khorreiss Road - Pickup,"2,026",STD,Sedan,White,STO,"2,200","2,400",36,NEW,Geely Emgrand
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",36,NEW,Hyundai Elantra
Geely,Cityray,Midsize SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",GC,SUV,White,STO,"2,850","1,800",36,NEW,Geely Cityray
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Yarmouk,"2,023",Fleet,Sedan,White,STS,"1,089",,,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Yarmouk,"2,023",Fleet,Sedan,White,STS,"1,089",,,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Yarmouk,"2,023",Fleet,Sedan,White,STS,"1,089",,,NEW,Hyundai Elantra
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Ar Rawdah,"2,023",Y,Sedan,Grey,MONTHLY,"2,479",,,NEW,Toyota Yaris
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - An Nahdah,"2,025",GLS,Sedan,Grey,MONTHLY,"1,919",,,NEW,Hyundai Grand i10
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Yarmuk,"2,025",Fleet,Sedan,Grey,MONTHLY,"3,079",,,NEW,Hyundai Accent
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Yarmuk,"2,025",Fleet,Sedan,Grey,MONTHLY,"3,489",,,NEW,Hyundai Elantra
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",STD,Sedan,Silver,STS,"1,009",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",STD,Sedan,Silver,STS,"1,009",,,NEW,Changan Alsvin
Kia,Pegas,Entry level Sedan,Al Khobar,Khobar -  King Abdullah Branch Road,"2,025",LX,Sedan,Gold,STS,779,,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Al Khobar,Khobar -  King Abdullah Branch Road,"2,025",LX,Sedan,Gold,STS,779,,,NEW,Kia Pegas
Toyota,Corolla,Midsize Sedan,Al Khobar,Khobar -  King Abdullah Branch Road,"2,024",XLI,Sedan,White,STS,"1,249",,,NEW,Toyota Corolla
Toyota,Corolla,Midsize Sedan,Al Khobar,Khobar -  King Abdullah Branch Road,"2,024",XLI,Sedan,White,STS,"1,249",,,NEW,Toyota Corolla
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",SV,Sedan,Grey,MONTHLY,"2,399",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",SV,Sedan,Silver,MONTHLY,"2,349",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",S,Sedan,Silver,STS,"1,049",,,NEW,Nissan Sunny
Nissan,Kicks,Entry level SUV,Dammam,Dammam - Al Itisalat,"2,024",S,SUV,Grey,MONTHLY,"3,079",,,NEW,Nissan Kicks
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",S,Sedan,Silver,STS,"1,049",,,NEW,Nissan Sunny
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - An Nahdah,"2,023",GL,Sedan,Grey,STS,742,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Qurtubah,"2,023",GL,Sedan,Grey,STS,639,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Al Wurud,"2,023",GL,Sedan,Grey,STS,639,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - Qurtubah,"2,023",GL,Sedan,Grey,STS,742,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - An Nahdah,"2,023",GL,Sedan,Grey,STS,639,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - An Nahdah,"2,023",GL,Sedan,Grey,STS,639,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - An Nahdah,"2,023",GL,Sedan,Grey,STS,639,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Riyadh - An Nahdah,"2,023",GL,Sedan,Grey,STS,639,,,NEW,Suzuki Dzire
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",LX,Sedan,Beige,MONTHLY,"2,219",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",LX,Sedan,Beige,MONTHLY,"2,149",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",LX,Sedan,Grey,STS,969,,,NEW,Kia Pegas
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Al Fayhaa,"2,026",Fleet,Sedan,White,STS,,,,NEW,Hyundai Elantra
Mercedes,S450,Luxury Sedan,Riyadh,Riyadh - Qurtubah,"2,025",STD,Sedan,Black,MONTHLY,"36,689",,,NEW,Mercedes S450
Fiat,500,Subcompact Hatchback,Dammam,Dammam - Al Itisalat,"2,024",STD,Hatchback,Blue,MONTHLY,"4,389",,,NEW,Fiat 500
Fiat,500,Subcompact Hatchback,Dammam,Dammam - Al Itisalat,"2,024",STD,Hatchback,Blue,MONTHLY,"4,389",,,NEW,Fiat 500
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",S,Sedan,Black,STS,929,,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",S,Sedan,Black,STS,929,,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",S,Sedan,Silver,STS,929,,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",S,Sedan,Black,STS,929,,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",S,Sedan,Silver,MONTHLY,"2,129",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",S,Sedan,Silver,MONTHLY,"2,209",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",S,Sedan,Silver,MONTHLY,"2,209",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",S,Sedan,Silver,MONTHLY,"2,209",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",SV,Sedan,Grey,MONTHLY,"2,349",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",SV,Sedan,Silver,MONTHLY,"2,349",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",SV,Sedan,Silver,MONTHLY,"2,349",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",S,Sedan,Silver,STS,"1,049",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",S,Sedan,Silver,STS,"1,049",,,NEW,Nissan Sunny
Nissan,Kicks,Entry level SUV,Dammam,Dammam - Al Itisalat,"2,024",S,SUV,Blue,MONTHLY,"3,079",,,NEW,Nissan Kicks
Nissan,Kicks,Entry level SUV,Dammam,Dammam - Al Itisalat,"2,024",S,SUV,Blue,STS,"1,939",,,NEW,Nissan Kicks
Nissan,Kicks,Entry level SUV,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",S,SUV,Blue,STS,"1,939",,,NEW,Nissan Kicks
Toyota,Fortuner,Midsize SUV,Riyadh,Riyadh - Qurtubah,"2,025",STD,SUV,White,STS,"2,590",,,NEW,Toyota Fortuner
Kia,Pegas,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,024",LX,Sedan,Silver,STS,700,,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,024",LX,Sedan,Silver,STS,700,,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,022",LX,Sedan,White,STS,840,,,NEW,Kia Pegas
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",STD,Sedan,Silver,STS,969,,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",STD,Sedan,Silver,STS,969,,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",STD,Sedan,Red,STS,969,,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",STD,Sedan,Silver,STS,969,,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,023",STD,Sedan,White,STS,969,,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",STD,Sedan,Silver,MONTHLY,"2,049",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",STD,Sedan,Black,STS,"1,009",,,NEW,Changan Alsvin
Changan,Alsvin,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",STD,Sedan,Silver,STS,"1,009",,,NEW,Changan Alsvin
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,024",LX,Sedan,Grey,STS,"1,009",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Al Khobar,Al Khobar -  Al-Thuqbah,"2,024",LX,Sedan,Grey,STS,"1,009",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",LX,Sedan,Beige,STS,969,,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Dammam,Dammam - Al Itisalat,"2,023",LX,Sedan,Beige,MONTHLY,"2,019",,,NEW,Kia Pegas
Changan,Eado,Midsize Sedan,Dammam,Dammam - Al Itisalat,"2,023",Plus,Sedan,White,MONTHLY,"2,289",,,NEW,Changan Eado
Hyundai,i10,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,026",MPI,Sedan,Silver,MONTHLY,"2,039",,,NEW,Hyundai i10
Geely,Emgrand,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,026",STD,Sedan,Black,STS,,,,NEW,Geely Emgrand
Geely,Coolray,Entry level SUV,Riyadh,Daily Riyadh - Al Aqiq,"2,026",GS,Crossover,Grey,STS,,,,NEW,Geely Coolray
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Salama,"2,024",Y,Sedan,White,STS,790,,,NEW,Toyota Yaris
Suzuki,Dzire,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,024",GL,Sedan,White,STS,700,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,024",GL,Sedan,White,STS,700,,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,024",GL,Sedan,White,STS,700,,,NEW,Suzuki Dzire
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - As Sulimaniyah,"2,026",STD,Sedan,Silver,STS,950,,,NEW,Kia Pegas
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sulimaniyah,"2,026",Y,Sedan,Silver,MONTHLY,"2,389",,,NEW,Toyota Yaris
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Makah Road,"2,026",Fleet,Sedan,White,MONTHLY,"2,499",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Khaleej,"2,026",Fleet,Sedan,White,MONTHLY,"2,499",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Khaleej,"2,026",Fleet,Sedan,White,MONTHLY,"2,499",,,NEW,Hyundai Accent
Nissan,Sunny,Entry level Sedan,Madinah,Madinah - Al Jamawat,"2,024",S,Sedan,Silver,STS,"1,179",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Madinah,Madinah - Al Jamawat,"2,024",S,Sedan,Silver,STS,"1,179",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Madinah,Madinah - Al Jamawat,"2,024",S,Sedan,Silver,STS,"1,179",,,NEW,Nissan Sunny
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Baghdadiyah,"2,026",Y,Sedan,White,MONTHLY,"2,329",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Baghdadiyah,"2,026",Y,Sedan,Silver,MONTHLY,"2,349",,,NEW,Toyota Yaris
Haval,Jolion,Entry level SUV,Mecca,Mecca - Al Nuzha,"2,025",Basic,Hatchback,White,MONTHLY,"3,909",,,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Mecca,Mecca - Al Nuzha,"2,025",Basic,Hatchback,White,STS,"1,579",,,NEW,Haval Jolion
Nissan,Sunny,Entry level Sedan,Mecca,Mecca - Al Nuzha,"2,024",S,Sedan,Silver,STS,"1,179",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Mecca,Mecca - Al Nuzha,"2,024",S,Sedan,Silver,STS,"1,179",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Madinah,Madinah - Al Iskan,"2,024",S,Sedan,Silver,STS,"1,179",,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Riyadh,Riyadh - Al Falah,"2,022",Classic,Sedan,White,STS,799,,,NEW,Nissan Sunny
Nissan,Sunny,Entry level Sedan,Dammam,Dammam - Al Taawoun,"2,024",S,Sedan,White,STS,"1,179",,,NEW,Nissan Sunny
MG,5,Entry level Sedan,Riyadh,Riyadh - An Nasim Al Gharbi - Pickup,"2,025",STD,Sedan,White,STO,"1,975","2,300",,NEW,MG 5
MG,5,Entry level Sedan,Riyadh,Riyadh - An Nasim Al Gharbi - Pickup,"2,025",STD,Sedan,White,STO,"1,975","2,300",,NEW,MG 5
MG,5,Entry level Sedan,Riyadh,Riyadh - An Nasim Al Gharbi - Pickup,"2,025",STD,Sedan,Silver,STO,"1,975","2,300",,NEW,MG 5
MG,5,Entry level Sedan,Riyadh,Riyadh - An Nasim Al Gharbi - Pickup,"2,025",STD,Sedan,White,STO,"1,975","2,300",,NEW,MG 5
MG,5,Entry level Sedan,Riyadh,Riyadh - An Nasim Al Gharbi - Pickup,"2,025",STD,Sedan,Silver,STO,"1,975","2,300",,NEW,MG 5
